5.819, 32.651, 100
4.023, 33.53, 100
2.227, 34.41, 100
0.431, 35.289, 100
0, 37.021, 100
0, 39.021, 100
0, 41.021, 100
0, 43.021, 100
0, 42.979, 100
0, 40.979, 100
0, 38.979, 100
0, 36.979, 100
0.467, 35.269, 100
2.259, 34.383, 100
4.052, 33.496, 100
5.845, 32.61, 100
7.638, 31.723, 100
9.43, 30.836, 100
11.223, 29.95, 100
13.016, 29.063, 100
14.809, 28.177, 100
16.602, 27.29, 100
18.394, 26.404, 100
20.187, 25.517, 100
21.98, 24.631, 100
23.454, 23.692, 100
22.04, 22.277, 100
20.626, 20.863, 100
19.212, 19.449, 100
17.797, 18.035, 100
16.383, 16.621, 100
14.969, 15.206, 100
13.555, 13.792, 100
12.159, 12.397, 100
13.573, 13.811, 100
14.988, 15.225, 100
16.402, 16.639, 100
17.816, 18.053, 100
17.785, 18.869, 100
15.785, 18.869, 100
13.785, 18.869, 100
11.785, 18.869, 100
9.785, 18.869, 100
7.785, 18.869, 100
5.785, 18.869, 100
3.785, 18.869, 100
1.785, 18.869, 100
-0.215, 18.869, 100
-2.215, 18.869, 100
-4.215, 18.869, 100
-6.215, 18.869, 100
-8.215, 18.869, 100
-10.215, 18.869, 100
-12.215, 18.869, 100
-14.215, 18.869, 100
-16.215, 18.869, 100
-18.215, 18.869, 100
-19.983, 18.309, 100
-21.395, 16.893, 100
-22.807, 15.476, 100
-24.219, 14.06, 100
-25.631, 12.643, 100
-27.042, 11.226, 100
-28.454, 9.81, 100
-29.866, 8.393, 100
-31.278, 6.977, 97.64
-32.69, 5.56, 95.003
-34.102, 4.144, 92.291
-35.514, 2.727, 89.496
-36.926, 1.311, 86.612
-38.381, 0, 83.69
-40.381, 0, 80.598
-42.381, 0, 77.382
-44.381, 0, 74.027
-46.381, 0, 70.512
-48.381, 0, 66.813
-50.381, 0, 62.897
-52.381, 0, 58.72
-54.381, 0, 54.222
-56.381, 0, 49.315
-58.381, 0, 43.863
-60.381, 0, 37.63
-62.381, 0, 30.133
-64.381, 0, 20
-65.172, 0, 0
